trajectory,domain_seed,method,initial_critical_rmse,final_critical_rmse,initial_global_rmse,final_global_rmse,critical_auc_normalized,global_auc_normalized,final_critical_ratio,final_global_ratio,window_iou_with_evaluation,evaluation_window_fraction,constraint_violation,all_updates_succeeded,elapsed_s
figure_eight,197,error_peak_window,3.070154533920766,0.09730731570624353,1.6985982423466348,0.1338698953654869,0.31154719199970304,0.35621563845299775,0.03169459863701923,0.0788119827443975,0.9411764705882353,0.20496894409937888,0,1,0.2562688749999893
figure_eight,197,random_window,3.070154533920766,0.29435711315330376,1.6985982423466348,0.20822863462270513,0.3982580255234233,0.42382034900195364,0.09587696967728612,0.12258851412387821,0.17857142857142858,0.20496894409937888,0,1,0.2542095839999945
figure_eight,197,automatic_eta_0.10,3.070154533920766,0.150310797739443,1.6985982423466348,0.18574240656352478,0.32377250117841133,0.3864713301553673,0.04895870747831295,0.10935040548901034,0.5714285714285714,0.20496894409937888,0,1,0.2335476670000105
figure_eight,197,automatic_eta_0.30,3.070154533920766,0.13061542172559093,1.6985982423466348,0.1434650145246291,0.3223010783436221,0.3655086015361968,0.042543598467920586,0.08446082831595915,0.5714285714285714,0.20496894409937888,0,1,0.24606379100001163
figure_eight,197,automatic_eta_1.00,3.070154533920766,0.11359918024704677,1.6985982423466348,0.11888341369691162,0.3219327182346077,0.3548805077007639,0.037001127790780616,0.06998913029173555,0.5714285714285714,0.20496894409937888,0,1,0.2512765829999921
figure_eight,197,learned_auto_eta_1.00,3.070154533920766,0.10903764871898627,1.6985982423466348,0.11693912359745864,0.31948610118833837,0.352259416263679,0.035515361690845855,0.06884448640186144,0.7368421052631579,0.20496894409937888,0,1,0.25694100000001185
figure_eight,197,safe_combo_eta_0.30,3.070154533920766,0.09730731570624353,1.6985982423466348,0.1338698953654869,0.31154719199970304,0.35621563845299775,0.03169459863701923,0.0788119827443975,0.9411764705882353,0.20496894409937888,0,1,0.2575758330000042
figure_eight,223,full_trajectory,1.971813466152789,0.12303082212703313,1.2777256829661467,0.07281004867140219,0.35377411969689954,0.3230601550219014,0.0623947570289592,0.056984100454472345,1.0,0.20496894409937888,0,1,0.26003658399997676
figure_eight,223,curvature_window,1.971813466152789,0.21087592777862219,1.2777256829661467,0.112357420250905,0.3911587041059208,0.34348980559254094,0.10694517072655094,0.08793547922592858,0.2692307692307692,0.20496894409937888,0,1,0.25343604200000414
figure_eight,223,jerk_window,1.971813466152789,0.267427801329318,1.2777256829661467,0.14311911188514465,0.42431418139014554,0.38386066293310195,0.1356253042794647,0.11201082814028132,0.06451612903225806,0.20496894409937888,0,1,0.251694332999989
figure_eight,223,error_peak_window,1.971813466152789,0.08984860471263031,1.2777256829661467,0.07812248416274241,0.31983136995386074,0.3113850345825094,0.04556648296348954,0.061141828175032664,0.5714285714285714,0.20496894409937888,0,1,0.2510484590000033
figure_eight,223,random_window,1.971813466152789,0.276635173371981,1.2777256829661467,0.1520941866982333,0.44781980488492446,0.40380217462573,0.14029479873252143,0.11903508611109527,0.1,0.20496894409937888,0,1,0.2424829999999929
figure_eight,223,automatic_eta_0.10,1.971813466152789,0.08752234759890173,1.2777256829661467,0.12046891453649677,0.3143921374840311,0.33998904962309,0.044386727802233156,0.09428386401127745,0.7368421052631579,0.20496894409937888,0,1,0.22070808400002306
figure_eight,223,automatic_eta_0.30,1.971813466152789,0.08564320381869685,1.2777256829661467,0.07331633449025489,0.3181443321361944,0.3095333969779852,0.04343372498910637,0.05738034029343167,0.7368421052631579,0.20496894409937888,0,1,0.24545662500000276
figure_eight,223,automatic_eta_1.00,1.971813466152789,0.08676282276024884,1.2777256829661467,0.06133094572404896,0.3236086939800538,0.30323300171119427,0.044001536783056884,0.048000088392739865,0.7368421052631579,0.20496894409937888,0,1,0.26396720800002527
figure_eight,223,learned_auto_eta_1.00,1.971813466152789,0.0891714250158636,1.2777256829661467,0.06285836162392239,0.3253173784509178,0.30392645196513207,0.04522305306588976,0.04919550609486169,0.6097560975609756,0.20496894409937888,0,1,0.25834137500001475
figure_eight,223,safe_combo_eta_0.30,1.971813466152789,0.08984860471263031,1.2777256829661467,0.07812248416274241,0.31983136995386074,0.3113850345825094,0.04556648296348954,0.061141828175032664,0.5714285714285714,0.20496894409937888,0,1,0.25108854100000144
s_curve,109,full_trajectory,0.8570352022945643,0.09340774971556833,0.5552305082645108,0.07638539725861876,0.3707900451054143,0.4038495428788037,0.10898939677796798,0.13757420768786158,1.0,0.20496894409937888,0,1,0.2701480839999988
s_curve,109,curvature_window,0.8570352022945643,0.16963130653002567,0.5552305082645108,0.14936391946852925,0.4639641280053252,0.5172383789543458,0.1979280501849481,0.26901245022611864,0.4666666666666667,0.20496894409937888,0,1,0.2527998750000222
s_curve,109,jerk_window,0.8570352022945643,0.10100956036703598,0.5552305082645108,0.12832301477404087,0.35994071699854835,0.4612562516978179,0.1178592899061792,0.2311166495067811,0.2222222222222222,0.20496894409937888,0,1,0.24569804199998657
s_curve,109,error_peak_window,0.8570352022945643,0.16887407299712615,0.5552305082645108,0.16321398611242063,0.38942383768089184,0.5039737110957133,0.19704450009170554,0.2939571649666372,0.375,0.20496894409937888,0,1,0.24833020799999872
s_curve,109,random_window,0.8570352022945643,0.18425800249733212,0.5552305082645108,0.15175707269047678,0.4203143177131684,0.4847843030291676,0.2149946723355272,0.27332264785813964,0.13793103448275862,0.20496894409937888,0,1,0.24345995800001674
s_curve,109,automatic_eta_0.10,0.8570352022945643,0.24555891369152227,0.5552305082645108,0.23114745989340008,0.43736084205218206,0.5728970622905938,0.2865213856257952,0.41630900401330584,0.5,0.20496894409937888,0,1,0.21426929200001155
s_curve,109,automatic_eta_0.30,0.8570352022945643,0.18181552628263847,0.5552305082645108,0.16586430899762022,0.4006914865424161,0.5040112754695716,0.21214475881020836,0.29873053899012836,0.5,0.20496894409937888,0,1,0.2565984169999922
s_curve,109,automatic_eta_1.00,0.8570352022945643,0.12366010679700883,0.5552305082645108,0.1100395811776568,0.3675888543086832,0.4402274355016126,0.1442882468140517,0.19818720250371066,0.5,0.20496894409937888,0,1,0.2479339580000044
s_curve,109,learned_auto_eta_1.00,0.8570352022945643,0.12362724107118714,0.5552305082645108,0.11033327572405215,0.36745972914790936,0.44052487247966793,0.1442498986508331,0.1987161621736563,0.4666666666666667,0.20496894409937888,0,1,0.24795241699999337
s_curve,109,safe_combo_eta_0.30,0.8570352022945643,0.16887407299712615,0.5552305082645108,0.16321398611242063,0.38942383768089184,0.5039737110957133,0.19704450009170554,0.2939571649666372,0.375,0.20496894409937888,0,1,0.24470700000000534
s_curve,127,full_trajectory,1.3661537033714684,0.18179547206251764,0.8780706511058629,0.14834052084371588,0.3882467016859435,0.42959307623831683,0.1330710238634737,0.1689391629897803,1.0,0.20496894409937888,0,1,0.3448341669999877
s_curve,127,curvature_window,1.3661537033714684,0.3024338717428463,0.8780706511058629,0.253620181017656,0.48064854015996933,0.5293847637508204,0.22137616799375032,0.2888380117229072,0.4666666666666667,0.20496894409937888,0,1,0.26714441699999725
s_curve,127,jerk_window,1.3661537033714684,0.15226397937062103,0.8780706511058629,0.21553534618407524,0.3602368957639434,0.47409326293750303,0.11145450105274078,0.24546469684714428,0.2222222222222222,0.20496894409937888,0,1,0.2532562920000032
s_curve,127,error_peak_window,1.3661537033714684,0.2900540826139341,0.8780706511058629,0.277472510846115,0.3968510483952268,0.5176471738881739,0.21231438446356576,0.3160024885203253,0.3469387755102041,0.20496894409937888,0,1,0.2554979579999781
s_curve,127,random_window,1.3661537033714684,0.3504196948786789,0.8780706511058629,0.2133384985593032,0.4762906834202872,0.4696033184991415,0.25650092959078774,0.24296279381462033,0.0,0.20496894409937888,0,1,0.25513862500000073
s_curve,127,automatic_eta_0.10,1.3661537033714684,0.393936048293183,0.8780706511058629,0.36964421846977724,0.4339504553309359,0.5743682128525828,0.2883541195408732,0.42097320757075596,0.5,0.20496894409937888,0,1,0.2325674999999876
s_curve,127,automatic_eta_0.30,1.3661537033714684,0.3074900913023719,0.8780706511058629,0.27964420329904394,0.40522771451977835,0.5165102543319685,0.2250772299950812,0.31847574332071504,0.5,0.20496894409937888,0,1,0.2650353340000038
s_curve,127,automatic_eta_1.00,1.3661537033714684,0.22613346437135254,0.8780706511058629,0.19988746179485706,0.38058499147353264,0.46261706369089006,0.16552563874276233,0.22764393906471428,0.5,0.20496894409937888,0,1,0.257905041999976
