manifest_id,trajectory,regime,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,elapsed_s
harmonic_loop--neutral,harmonic_loop,neutral,827,error_peak_dynamic,4.536167928883102,0.7013443184384791,0.7013443184384791,0.3654252982456469,0.15461163022048097,0.6666666666666666,0.0,6.047582022976749,0.869554923818604,0.6759354225828892,0.16800155037243336,0.24854674686298384,2,"[[2, 3], [2, 3], [3, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.22234495899999995
harmonic_loop--neutral,harmonic_loop,neutral,827,violation_dynamic,4.536167928883102,0.7302334122166242,0.7302334122166242,0.36081521635101427,0.16098024228049748,0.6666666666666666,0.0,6.047582022976749,0.9078222067679247,0.6759354225828892,0.1630273527983124,0.24118776343360013,3,"[[2, 3], [3, 4], [2, 3], [1, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.22386837499999945
harmonic_loop--neutral,harmonic_loop,neutral,827,violation_safe,4.536167928883102,0.7302334122166242,0.7302334122166242,0.36081521635101427,0.16098024228049748,0.6666666666666666,0.0,6.047582022976749,0.9078222067679247,0.6759354225828892,0.1630273527983124,0.24118776343360013,3,"[[2, 3], [3, 4], [2, 3], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.225348125
harmonic_loop--neutral,harmonic_loop,neutral,827,random_zones,4.536167928883102,1.000934654631916,1.000934654631916,0.4072352850815262,0.22065643739921392,0.6666666666666666,0.5,6.047582022976749,1.1742694182414504,0.6759354225828892,0.2189368577674074,0.3239020333196984,0,"[[0, 3], [0, 3], [0, 3], [0, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.20539175000000043
harmonic_loop--neutral,harmonic_loop,neutral,853,full_trajectory,3.833413910209618,0.45123968419617544,0.45123968419617544,0.3632665621588021,0.11771222590766381,0.8333333333333334,0.0,4.834920347922459,0.5141983137868591,0.6525079995329165,0.08410657524421214,0.12889738563269412,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.22748854200000057
harmonic_loop--neutral,harmonic_loop,neutral,853,static_tolerance,3.833413910209618,0.9276089167717769,0.9276089167717769,0.4730877553540199,0.24197984838038364,0.8333333333333334,0.16666666666666666,4.834920347922459,1.1387123875640377,0.6525079995329165,0.16266569725874375,0.24929303146503093,0,"[[4, 5], [4, 5], [4, 5], [4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.21037075000000005
harmonic_loop--neutral,harmonic_loop,neutral,853,curvature_zones,3.833413910209618,0.6234795936243482,0.6234795936243482,0.3713752505090107,0.1626434317368706,0.8333333333333334,0.0,4.834920347922459,0.7975238633770269,0.6525079995329165,0.11376753370537995,0.17435423594318836,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.21199345800000025
harmonic_loop--neutral,harmonic_loop,neutral,853,error_peak_dynamic,3.833413910209618,0.5030569418802393,0.5030569418802393,0.35091222575616426,0.13122948725689035,0.8333333333333334,0.0,4.834920347922459,0.6209528949226761,0.6525079995329165,0.10093496419116325,0.15468770384947822,3,"[[2, 3], [2, 4], [1, 3], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.20477474999999945
harmonic_loop--neutral,harmonic_loop,neutral,853,violation_dynamic,3.833413910209618,0.5030569418802393,0.5030569418802393,0.35091222575616426,0.13122948725689035,0.8333333333333334,0.0,4.834920347922459,0.6209528949226761,0.6525079995329165,0.10093496419116325,0.15468770384947822,3,"[[2, 3], [2, 4], [1, 3], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.2550669169999997
harmonic_loop--neutral,harmonic_loop,neutral,853,violation_safe,3.833413910209618,0.5030569418802393,0.5030569418802393,0.35091222575616426,0.13122948725689035,0.8333333333333334,0.0,4.834920347922459,0.6209528949226761,0.6525079995329165,0.10093496419116325,0.15468770384947822,3,"[[2, 3], [2, 4], [1, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.20904433400000055
